CodigoExterno,Nombre,Descripcion,Categoria,Estado,Vigencia,Tipo,Organismo,TipoEntidad,Region,Comuna,MontoEstimado,Moneda,FechaPublicacion,FechaCierre,AnioCierre,MesCierreNum,MesCierre,DiasParaCierre,NumeroOferentes,CantidadItems,FuenteFinanciamiento,CantidadReclamos,MontoAdjudicado,ProveedorAdjudicado
4367-9-LE26,MANTENCIÓN PREVENTIVA EQUIPOS CLINICOS,"Que, el Centro de Salud Familiar de la comuna de Quillón, requiere disponer de un Suministro de Mantenimiento Preventivo, para los Equipos Clinicos, con el objetivo de identificar fallas, corregir problemas menores y así evitando daños que puedan generar detenciones no programadas de los equipos y por consiguiente dificultando en la atención de nuestros usuarios o en el correcto almacenamiento de insumos clínicos u otros de carácter relevante.","Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",Cerrada,Fuera de plazo,Licitación Pública Entre 100 y 1000 UTM,ILUSTRE MUNICIPALIDAD DE QUILLON,Municipalidad,Región del Ñuble,Quillón,,CLP,2026-06-01T17:22:25.283,2026-06-11T15:00:00,2026.0,6.0,Jun,0,,1.0,Departamento de Salud Municipal,281.0,,
4371-21-LP26,MEJORAMIENTO GIMNASIO MUNICIPAL SAN VICENTE DE T.T.,"PROYECTO DENOMINADO MEJORAMIENTO GIMNASIO MUNICIPAL, SAN VICENTE DE T.T.",Servicios de construcción y mantenimiento,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,I MUNICIPALIDAD DE SAN VICENTE,Municipalidad,Región del Libertador General Bernardo O´Higgins,San Vicente de Tagua Tagua,70351794.0,CLP,2026-06-02T16:00:40.133,2026-06-15T15:30:00,2026.0,6.0,Jun,4,,1.0,PRESUPUESTO MUNICIPAL,116.0,,
4371-22-LE26,SISTEMA DE GESTION DOCUMENTAL MUNICIPAL,"SISTEMA DE GESTION DOCUMENTAL MUNICIPAL, SAN VICENTE DE TAGUA TAGUA ","Tecnologías de la información, telecomunicaciones y radiodifusión",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE SAN VICENTE,Municipalidad,Región del Libertador General Bernardo O´Higgins,San Vicente de Tagua Tagua,19000000.0,CLP,2026-06-04T19:46:31.687,2026-06-15T17:00:00,2026.0,6.0,Jun,4,,1.0,215-29-07-001-000-000,116.0,,
4375-36-LP26,ARRIENDO SISTEMA INFORMATICO PARA ANATOMÍA PATOLÓGICA,"HGGB requiere contar con ""ARRIENDO SISTEMA INFORMATICO PARA ANATOMÍA PATOLÓGICA”. Solicitud de Compra realizada por Apoyo Anatomía Patológica, en requerimiento S-COM-18838 de fecha 19/08/2025.","Servicios basados en ingeniería, ciencias sociales y tecnología de la información",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,Hospital,Región del Biobío ,Santiago,,CLP,2026-06-08T10:05:14.993,2026-07-06T15:00:00,2026.0,7.0,Jul,25,,1.0,HGGB 2026,2228.0,,
4375-54-LE26,Arriendo de software y equipamiento gestor de filas mantención y soporte para farmacia CAA,"El HGGB requiere el arriendo de software y equipamiento gestor de filas, mantención y soporte para farmacia CAA, según solicitud S-COM N°24189  ","Equipos y suministros de defensa, orden público, protección y seguridad",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,Hospital,Región del Biobío ,Santiago,,CLP,2026-06-05T11:31:54.553,2026-06-15T17:00:00,2026.0,6.0,Jun,4,,1.0,PRESUPUESTO DEL HOSPITAL GUILLERMO GRANT BENAVENTE,2228.0,,
4375-59-LP26,ARRIENDO DE ECOCARDIOGRAFOS,"El HGGB requiere efectuar licitación pública para arrendar equipo ecógrafo para unidad policlínico de cardiología adulto, 24 cuotas, requerido por Estudio y Proyectos mediante solicitud de compra N° S-COM-24519",Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,Hospital,Región del Biobío ,Santiago,,CLP,2026-06-08T10:20:56.23,2026-06-30T15:01:00,2026.0,6.0,Jun,19,,1.0,Presupuesto HGGB,2228.0,,
4375-68-LE26,SERVICIO DE ARRIENDO PLATAFORMA MOODLE HGGB,"HGGB requiere la ""SERVICIO DE ARRIENDO PLATAFORMA MOODLE HGGB”. Solicitud de Compra realizada por la Unidad de Capacitación, en requerimiento S-COM-23646 de fecha 26/03/2026.","Educación, formación, entrenamiento y capacitación",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,Hospital,Región del Biobío ,Concepción,,CLP,2026-06-02T12:54:46.07,2026-06-12T17:00:00,2026.0,6.0,Jun,1,,1.0,HGGB 2026,2228.0,,
4375-70-LE26,CONVENIO FORMULAS ORALES 2026,"La necesidad de efectuar licitación pública con la finalidad de entregar a nuestros pacientes una correcta alimentación y nutrición acorde a sus necesidades de salud, de acuerdo a la programación de SEDILE por un periodo de 12 meses.",Equipamiento y suministros médicos,Cerrada,Fuera de plazo,Licitación Pública Entre 100 y 1000 UTM,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,Hospital,Región del Biobío ,Concepción,,CLP,2026-06-01T15:14:04.65,2026-06-11T15:00:00,2026.0,6.0,Jun,0,,5.0,Presupuesto HGGB,2228.0,,
4375-75-LE26,ADQUISICION DE HOLTERS DE ARRITMIA Y ELECTROCARDIOGRAFO DE 12 CANALES,El HGGB REQUIERE LA ADQUISICION DE 2 HOLTERS DE ARRITMIA Y DE 1 ELECTROCARDIOGAFO DE 12 CANALES PARA EQUIPAR LAS UNIDADES DE  POLI DE CARDIOLOGIA Y UPC CORONARIA DE NUESTRA INSTITUCION.,Equipamiento y suministros médicos,Cerrada,Fuera de plazo,Licitación Pública Entre 100 y 1000 UTM,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,Hospital,Región del Biobío ,Santiago,,CLP,2026-06-04T11:16:31.307,2026-06-11T17:00:00,2026.0,6.0,Jun,0,,2.0,HGGB,2228.0,,
4375-76-LE26,CONVENIO SUMINISTRO INMOVILIZADORES PARA HGGB,Abastecer con diversas tallas de inmovilizadores a unidades médicas del hospital Guillermo Grant Benavente ,Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,Hospital,Región del Biobío ,Concepción,50000000.0,CLP,2026-06-09T12:53:05.85,2026-06-19T15:00:00,2026.0,6.0,Jun,8,,9.0,Presupuesto HGGB,2228.0,,
4375-77-LE26,CONVENIO SUMINISTRO DE TELAS PARA LAVANDERIA,ABASTECER A UNIDAD DE LAVANDERIA DE DIVERSOS TEXTILES.,"Productos derivados de minerales, plantas y animales",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,Hospital,Región del Biobío ,Santiago,,CLP,2026-06-10T13:01:18.227,2026-06-23T15:00:00,2026.0,6.0,Jun,12,,8.0,Presupuesto HGGB,2228.0,,
4375-78-LE26,Convenio Suministro de bastones sillas de ruedas y cojines antiescaras ,Abastecer a Unidad de Medicina Física y Rehabilitación de diversas ayudas técnicas.,Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,Hospital,Región del Biobío ,Concepción,21000000.0,CLP,2026-06-10T14:46:27.71,2026-06-23T15:00:00,2026.0,6.0,Jun,12,,6.0,Presupuesto HGGB,2228.0,,
4375-79-LE26,COMPRA COLCHONES DE FLOTACIÓN SECA,Abastecer a unidad de médica de Hospital Guillermo Grant Benavente de colchones de flotación seca.,Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,Hospital,Región del Biobío ,Concepción,10000000.0,CLP,2026-06-10T13:00:49.31,2026-06-23T15:00:00,2026.0,6.0,Jun,12,,1.0,Presupuesto HGGB,2228.0,,
4377-27-LP26,SERVICIO EJECUCION PROGRAMA INTEGRAL A EMPRENDEDOR,"La Municipalidad de San Rosendo, mediante el presente proceso de Licitación pública, requiere contratar
a entidad o Consultora encargada de la ejecución del “PROGRAMA DE APOYO INTEGRAL A
EMPREDEDORES EN SITUACIÓN DE CUIDADORES” del Programa de Revitalización de Barrios e
Infraestructura Patrimonial Emblemática de la SUBDERE cuya implementación tiene por objetivo
Fortalecer la autonomía económica de las personas que ejercen labores de cuidado, mediante la entrega
de capacitaciones y apoyo técnico para el desarrollo de actividades productivas, así como promover su
bienestar integral a través de espacios de formación y cuidado de la salud mental, contribuyendo a
mejorar su calidad de vida. Además, permitirá financiar al menos 30 planes de compra de emprendedores
que cumpla con los requisitos establecidos en los Términos de Referencia.","Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,I MUNICIPALIDAD DE SAN ROSENDO,Municipalidad,Región del Biobío ,San Rosendo,,CLP,2026-06-09T13:18:26.773,2026-07-01T15:00:00,2026.0,7.0,Jul,20,,1.0,"SUBDERE, PROGRAMA REVIVE",35.0,,
438-35-LR26,SERVICIOS DE INTERNET TELELFONIA IP Y SERVICIOS ADICIONALES PARA LA MUNICIPALIDAD DE SAN RAMON,"SE SOLICITA CONTRATAR LOS SERVICIOS DE INTERNET, TELEFONIA IP Y SERVICIOS ADICIONALES, PARA LA MUNICIPALIDAD DE SAN RAMON",Servicios básicos y de información pública,Publicada,Vigente,LR,I MUNICIPALIDAD DE SAN RAMON,Municipalidad,Región Metropolitana de Santiago,San Ramón,,CLP,2026-06-05T12:20:00,2026-07-06T16:22:00,2026.0,7.0,Jul,25,,1.0,,1594.0,,
439-20-LE26,ADQUISICION DE UNIFORME ESCOLAR ESCUELA VILLA PRAT,"La Ilustre Municipalidad de Sagrada Familia en su Departamento de Educación requiere adquisición de UNIFORME ESCOLAR INSTITUCIONAL para los alumnos de la ESCUELA VILLA PRAT, los cuales deberán cumplir con las características técnicas de diseño, colores institucionales e incorporación de insignia institucional definidos por la entidad.","Ropa, maletas y productos de aseo personal",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,ILUSTRE MUNICIPALIDAD  DE SAGRADA FAMILIA,Municipalidad,Región del Maule ,Sagrada Familia,,CLP,2026-06-10T16:37:26.097,2026-06-22T15:30:00,2026.0,6.0,Jun,11,,28.0,VESTUARIO ACCESORIOS Y PRENDAS DIVERSAS - SEP,692.0,,
4401-42-LE26,sc408 ADQ.INS. CLINICOS MANEJO AVANZADO DE HERIDAS,SE REQUIERE LA ADQUISICIÓN DE INSUMOS CLÍNICA MANEJO AVANZADO DE HERIDAS PARA EL DEPARTAMENTO DE SALUD” SEGUN BASES TECNICAS Y ADMINISTRATIVAS ADJUNTAS EN LA PRESENTE LICITACIÓN.,Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE SAN CLEMENTE,Municipalidad,Región del Maule ,San Clemente,,CLP,2026-06-02T10:33:57.397,2026-06-15T15:01:00,2026.0,6.0,Jun,4,,21.0,Departamento de Salud ,282.0,,
4404-36-LE26,Contratación del Servicio de Arriendo de impresoras para establecimientos Educacionales de la Comuna de San Clemente SC 358 DAEM.,Contratación del Servicio de Arriendo de impresoras para establecimientos Educacionales de la Comuna de San Clemente S/C 358 DAEM.,"Tecnologías de la información, telecomunicaciones y radiodifusión",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE SAN CLEMENTE,Municipalidad,Región del Maule ,,,CLP,2026-06-08T09:59:00,2026-06-18T11:07:00,2026.0,6.0,Jun,7,,1.0,LEY SEP,282.0,,
4404-37-LE26,Licitación Adquisición de premios y estímulos de participación para establecimientos educacionales de la comuna de San Clemente sc 434,Licitación Adquisición de premios y estímulos de participación para establecimientos educacionales de la comuna de San Clemente s/c 434,"Equipos, suministros y accesorios deportivos y recreativos",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE SAN CLEMENTE,Municipalidad,Región del Maule ,,,CLP,2026-06-08T10:24:03.503,2026-06-18T13:19:00,2026.0,6.0,Jun,7,,1.0,ley sep,282.0,,
4404-38-LE26,Contratación sistema de remuneración para departamento de educación de la comuna de San Clemente”. SC  529 DAEM,Contratación sistema de remuneración para departamento de educación de la comuna de San Clemente”. S/C  529 DAEM,"Tecnologías de la información, telecomunicaciones y radiodifusión",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE SAN CLEMENTE,Municipalidad,Región del Maule ,,,CLP,2026-06-09T16:28:19.007,2026-06-19T16:37:00,2026.0,6.0,Jun,8,,1.0,LEY SEP,282.0,,
4412-10-LR26,PÓRTICOS CON CÁM. DE LECTURA AUT. DE PLACA PATENTE,"El objetivo del proyecto es la provisión e implementación de una solución integral de seguridad tecnológica para el control vehicular. Para esto el proyecto contempla la instalación de 8 pórticos de control vehicular en 5 puntos estratégicos de la comuna, con 16 cámaras de lectura de placa patente de alta definición, y la modernización e implementación de la sala de monitoreo municipal.","Equipos y suministros de defensa, orden público, protección y seguridad",Publicada,Vigente,LR,I. MUNICIPALIDAD DE QUILPUE,Municipalidad,Región de Valparaíso ,Quilpué,,CLP,2026-06-01T15:19:57.403,2026-07-01T15:30:00,2026.0,7.0,Jul,20,,1.0,CIRCULAR 33 GOBIERNO REGIONAL,58.0,,
4412-11-LE26,LEVANTAMIENTO DE INFORMACIÓN BIOLÓGICA EN HUMEDAL,"El objetivo de la consultoría es un estudio que permita caracterizar la riqueza y singularidad de las especies de flora, fauna y funga presentes en un tramo del Humedal Urbano Estero Quilpué, Comuna de Quilpué, Región de Valparaíso, durante las cuatro estaciones climáticas.","Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I. MUNICIPALIDAD DE QUILPUE,Municipalidad,Región de Valparaíso ,Quilpué,,CLP,2026-06-08T16:50:01.833,2026-06-30T15:30:00,2026.0,6.0,Jun,19,,1.0,FONDOS MUNICIPALES,58.0,,
4414-48-LE26,ADQUISICION UNIFORME DAMAS 2026,ADQUISICIÓN DE UNIFORME DAMAS PERSONAL MUNICIPAL PLANTA Y CONTRATA,Servicios de cuidado personal y domésticos,Cerrada,Fuera de plazo,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE ARAUCO,Municipalidad,Región del Biobío ,Arauco,,CLP,2026-06-02T12:19:56.773,2026-06-11T12:13:00,2026.0,6.0,Jun,0,,1.0,,466.0,,
4414-49-LE26,servicio de arriendo de carpas para uso en decimosexta versión fiesta del camarón.,servicio de arriendo de carpas para uso en decimosexta versión fiesta del camarón.,"Artículos para estructuras, obras y construcciones",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE ARAUCO,Municipalidad,Región del Biobío ,Arauco,8614410.0,CLP,2026-06-10T12:23:58.31,2026-06-22T15:02:00,2026.0,6.0,Jun,11,,1.0,PRESUPUESTO DISPONIBLE,466.0,,
4426-2-LE26,Adq. Mat. Bibliográfico CRBP del Maule año 2026,"Que la “Adquisición de Material Bibliográfico PARa LA COORDINACIÓN regional DE BIBLIOTECAS PÚBLICAS DEL MAULE 2026”, no se encuentra disponible en el catálogo de bienes y servicios ofrecidos en el Sistema de Información de Compras y Contratación Pública www.mercadopublico.cl, en la modalidad de Convenios Marco vigentes.
2.- Que, se hace necesaria la contratación del servicio señalado para la Coordinación Regional de Bibliotecas Públicas del Maule del Servicio Nacional del Patrimonio Cultural.",Productos impresos y publicaciones,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,Servicio público,Región del Maule ,Talca,25960000.0,CLP,2026-06-03T10:37:00,2026-06-15T15:05:00,2026.0,6.0,Jun,4,,117.0,,383.0,,
4429-50-LS26,Servicios Profesionales Implementación Ley 21.180,"Contar con servicios profesionales para la implementación y acompañamiento técnico de las fases de Interoperabilidad e Ingreso Electrónico de Solicitudes en la Municipalidad y Dirección de Administración de Salud, en el marco de la Ley 21.180 de Transformación Digital del Estado.","Servicios profesionales, administrativos y consultorías de gestión empresarial",Publicada,Vigente,Licitación Pública Servicios personales especializados,MUNICIPALIDAD DE HUALPEN,Municipalidad,Región del Biobío ,Hualpén,20000000.0,CLP,2026-06-01T14:29:27.603,,,,,0,,1.0,,274.0,,
4429-53-LP26,PRESTACIONES DE OTORRINOLARINGOLOGIA HUALPEN,PRESTACIONES DE 210 CANASTAS DE OTORRINOLARINGOLOGIA PARA USUARIOS DE LOS CENTROS DE SALUD DE LA COMUNA DE HUALPEN,"Servicios profesionales, administrativos y consultorías de gestión empresarial",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,MUNICIPALIDAD DE HUALPEN,Municipalidad,Región del Biobío ,Hualpén,32550000.0,CLP,2026-05-25T11:52:00,2026-06-15T17:28:00,2026.0,6.0,Jun,4,,1.0,,274.0,,
4429-62-LP26,CONVENIO SUMINISTRO MATERIALES DE ESTERILIZACION,"Adquisición de Convenio Suministro de Materiales de Esterilización para los CESFAM de la Comuna, cuyo objetivo es garantizar el abastecimiento continuo, oportuno y a precios convenientes de los materiales necesarios para el reprocesamiento seguro de instrumental clínico. Esto permite asegurar la continuidad operativa de los centros de atención primaria de la comuna",Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,MUNICIPALIDAD DE HUALPEN,Municipalidad,Región del Biobío ,Hualpén,173300000.0,CLP,2026-06-10T13:55:01.667,2026-06-30T18:00:00,2026.0,6.0,Jun,19,,28.0,,274.0,,
4429-64-LE26,CAMILLAS HIDRAULICAS CIRUGIA MENOR,"Adquisición de Camillas Hidráulicas para Cirugía Menor, cuyo objetivo es equipar las unidades de atención, reponer equipos médicos desgastados y asegurar el cumplimiento de estándares sanitarios para brindar atención de calidad y de este modo, garantizar la continuidad operativa, funcional y la seguridad del paciente, cumpliendo con las normativas Ministeriales",Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,MUNICIPALIDAD DE HUALPEN,Municipalidad,Región del Biobío ,Hualpén,9600000.0,CLP,2026-06-10T13:45:47.897,2026-06-22T18:00:00,2026.0,6.0,Jun,11,,1.0,,274.0,,
4433-2-LE26,IMAGENES DIAGNOSTICAS 2026,"CONTRATAR LOS SERVICIOS ESPECIALIZADOS PARA REALIZAR EXAMENES DE IMAGENES DIAGNOSTICAS, PARA MEJORAR EL SERVICIO DE LOS PACIENTES DE LA COMUNA.","Salud, servicios sanitarios y alimentación",Cerrada,Fuera de plazo,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD PAIHUANO,Municipalidad,Región de Coquimbo ,Paihuano,,CLP,2026-06-01T11:15:00,2026-06-11T20:00:00,2026.0,6.0,Jun,0,,5.0,CONVENIO PROGRAMAS IMAGENES DIAGNOSTICAS,345.0,,
4451-55-LE26,SERVICIO DE CAPACITACION ESCUELA DE EMPRENDIMIENTO PMJH,"SEE REQUIERE CONTRATAR SERVICIO DE CAPACITACION ESCUELA DE EMPRENDIMIENTO PMJH, EN ATENCION A SC 452/2026 PROGRAMA MUJERES JEFAS DE HOGAR","Servicios profesionales, administrativos y consultorías de gestión empresarial",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE SAN CLEMENTE,Municipalidad,Región del Maule ,San Clemente,12000000.0,CLP,2026-06-02T16:01:19.8,2026-06-12T18:50:00,2026.0,6.0,Jun,1,,1.0,MUNICIPAL,282.0,,
4451-57-L126,PRODUCCION DE HITO INAGURAL TURISMO INVERNAL,"SERVICIO DE PRODUCCIÓN DE EVENTOS “HITO INAUGURAL Y COMUNICACIONAL TEMPORADA DE TURISMO INVERNAL SAN CLEMENTE 2026 SECTOR PEHUENCHE LO AGUIRRE, EN ATENCION A SC 504-2026 TURISMO","Servicios profesionales, administrativos y consultorías de gestión empresarial",Publicada,Vigente,Licitación Pública Menor a 100 UTM,I MUNICIPALIDAD DE SAN CLEMENTE,Municipalidad,Región del Maule ,San Clemente,4500000.0,CLP,2026-06-09T11:23:48.58,2026-06-16T13:10:00,2026.0,6.0,Jun,5,,1.0,Municipal,282.0,,
4452-9-LE26,Contrato de Adquisición de Curso de Apoyo Vital Avanzado Pediátrico PALS para el Hospital San Juan de Dios de Curicó,El Hospital San Juan de Dios de Curicó requiere un Contrato de Adquisición de Curso de Apoyo Vital Avanzado Pediátrico (PALS) para dar respuesta a la demanda de este servicio.,"Educación, formación, entrenamiento y capacitación",Cerrada,Fuera de plazo,Licitación Pública Entre 100 y 1000 UTM,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO,Servicio de Salud,Región del Maule ,Curicó,8500000.0,CLP,2026-06-04T11:38:17.833,2026-06-11T10:00:00,2026.0,6.0,Jun,0,,1.0,HOSPITAL SAN JUAN DE DIOS DE CURICÓ,834.0,,
4454-13-LE26,SERVICIO DE TRASLADO - PROGRAMA SOCIAL,"SERVICIO DE TRASLADO PARA NIÑOS Y NIÑAS JUNTOS A SUS MADRES Y/O ADULTOS RESPONSABLES, PARTICIPANTES DEL PROGRAMA CONOZCA A SU HIJO EN LOS SECTORES DE QUILOCOYA,PICHACO SUR Y LA PALMA.",Maquinaria para minería y perforación,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE HUALQUI,Municipalidad,Región del Biobío ,Hualqui,7717486.0,CLP,2026-06-04T16:45:15.773,2026-06-15T15:01:00,2026.0,6.0,Jun,4,,1.0,MUNICIPALIDAD DE HUALQUI,174.0,,
4457-40-LE26,PROGRAMA IMAGENES DIAGNOSTICAS 2026,"PROGRAMA IMAGENES DIAGNOSTICAS 2026. Cuya finalidad  es mejorar mediante el apoyo de los procedimientos de Imagenología, el diagnóstico clínico, potenciando la accesibilidad, oportunidad, pertinencia y calidad técnica, considerando los aspectos preventivos, promocionales, asistenciales, curativos y de control epidemiológico.","Salud, servicios sanitarios y alimentación",Cerrada,Fuera de plazo,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE HUALQUI,Municipalidad,Región del Biobío ,Hualqui,25472781.0,CLP,2026-06-02T17:17:44.503,2026-06-11T09:10:00,2026.0,6.0,Jun,0,,3.0,PROGRAMA IMAGENES DIAGNOSTICAS,174.0,,
4457-43-L126,PROGRAMA ANUAL DE CAPACITACIONES (PAC) 2026,"PROGRAMA ANUAL DE CAPACITACIONES (PAC) 2026
SOLICITUD DE ADQUISICIONES N°38 ID DOC 970835 DE FECHA 19.05.2026","Educación, formación, entrenamiento y capacitación",Cerrada,Fuera de plazo,Licitación Pública Menor a 100 UTM,I MUNICIPALIDAD DE HUALQUI,Municipalidad,Región del Biobío ,Hualqui,5000000.0,CLP,2026-06-04T08:57:57.65,2026-06-11T09:00:00,2026.0,6.0,Jun,0,,5.0,,174.0,,
4457-44-LE26,CANASTA  GASTROENTEROLOGIA PROGRAMA RESOLUTIVIDAD,"SE REQUIERE CANASTA DE GASTROENTEROLOGIA QUE INCLUYE: 
ENDOSCOPIA DIGESTIVA ALTA, TEST DE UREASA PARA CADA ENDOSCOPIAS, 
BIOPSIA SEGÚN CRITERIO MEDICO","Salud, servicios sanitarios y alimentación",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE HUALQUI,Municipalidad,Región del Biobío ,Hualqui,39548622.0,CLP,2026-06-03T10:40:00.383,2026-06-12T09:35:00,2026.0,6.0,Jun,1,,1.0,PROGRAMA RESOLUTIVIDAD,174.0,,
4457-46-L126,IMPLEMENTOS PROGRAMA MAIS-PILOTO ECICEP,"IMPLEMENTOS PROGRAMA MAIS-PILOTO ECICEP
SOLICITUD DE ADQUISICIONES N°42,43 Y 44 DE FECHA 28.05.2026.
","Muebles, accesorios, electrodomésticos y productos electrónicos",Publicada,Vigente,Licitación Pública Menor a 100 UTM,I MUNICIPALIDAD DE HUALQUI,Municipalidad,Región del Biobío ,Hualqui,1065000.0,CLP,2026-06-04T09:17:56.407,2026-06-12T08:30:00,2026.0,6.0,Jun,1,,3.0,,174.0,,
4457-49-L126,Materiales e insumos quirúrgicos Salud Municipal Hualqui,"Materiales e insumos quirúrgicos Salud Municipal Hualqui
Solicitud de adquisiciones N°90 IDDOC967256 de fecha 28.04.2026
Solicitud de adquisiciones N°88 IDDOC967187 de fecha 28.04.2026
Solicitud de adquisiciones N°96 IDDOC968123 de fecha 06.05.2026
",Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Menor a 100 UTM,I MUNICIPALIDAD DE HUALQUI,Municipalidad,Región del Biobío ,Hualqui,1310000.0,CLP,2026-06-04T09:18:25.593,2026-06-12T16:30:00,2026.0,6.0,Jun,1,,14.0,,174.0,,
4457-51-L126,C.S SERVICIO CONTROL DE PLAGAS SALUD MUNICIPAL HUALQUI.,"C.S SERVICIO CONTROL DE PLAGAS SALUD MUNICIPAL HUALQUI.
SOLICITUD DE ADQUISICIONES N°46 IDDOC973272 DE FECHA 04.06.2026","Servicios de transporte, almacenaje y correo",Publicada,Vigente,Licitación Pública Menor a 100 UTM,I MUNICIPALIDAD DE HUALQUI,Municipalidad,Región del Biobío ,Hualqui,4500000.0,CLP,2026-06-09T14:17:31.557,2026-06-16T09:00:00,2026.0,6.0,Jun,5,,1.0,,174.0,,
4459-11-L126,BACHEO DE HORMIGÓN ESQUINA DE CALLES ÁNGEL GAETE CON AVENIDA ANÍBAL PINTO,"La Ilustre Municipalidad de Pichilemu requiere contratar una empresa constructora para la ejecución de obras de bacheo y reposición de aproximadamente 20 m² de pavimento de hormigón en la intersección de calle Ángel Gaete con Avenida Aníbal Pinto, debiendo considerar el retiro del material existente, limpieza y preparación del área intervenida, suministro, traslado y colocación de base estabilizada, hormigón y demás materiales necesarios según corresponda, incluyendo compactación mecánica, sellado y aseo final del sector, ejecutándose la reposición con un espesor de 18 cm de hormigón.",Servicios de construcción y mantenimiento,Publicada,Vigente,Licitación Pública Menor a 100 UTM,ILUSTRE MUNICIPALIDAD DE PICHILEMU,Municipalidad,Región del Libertador General Bernardo O´Higgins,Pichilemu,6000000.0,CLP,2026-06-04T10:08:20.157,2026-06-19T15:00:00,2026.0,6.0,Jun,8,,1.0,Presupuesto Municipal,261.0,,
4459-9-LP26,“INSTALACIÓN LUMINARIAS SOLARES CALLES JJ PÉREZ ÁNGEL GAETE CARRERA Y ERRAZURIZ COMUNA DE PICHILEMU”. ,"Se instalarán 59 luminarias solares LED tipo All in One en tramos críticos de las vías de evacuación de Pichilemu, fortaleciendo la seguridad ciudadana, la visibilidad en emergencias y la continuidad del alumbrado ante cortes eléctricos. Las ubicaciones son: Ángel Gaete (Costanera–José Joaquín Pérez): 23 - José Joaquín Pérez (Ángel Gaete–Ramón Freire): 17 - Carrera (José Joaquín Pérez–Federico Errázuriz): 17 - Federico Errázuriz (Carrera–José Joaquín Prieto): 2.",Artículos eléctricos y de iluminación,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,ILUSTRE MUNICIPALIDAD DE PICHILEMU,Municipalidad,Región del Libertador General Bernardo O´Higgins,Pichilemu,93846375.0,CLP,2026-05-18T12:27:00,2026-06-22T15:01:00,2026.0,6.0,Jun,11,,1.0,Subdere e I. Municipalidad de Pichilemu,261.0,,
